booking_id,guest_id,room_type_id,channel_id,country_id,checkin_date,checkout_date,adults,children,total_price,is_cancelled
4575b434-6806-4e07-a747-985e3d639f19,298,,4,4,2024-09-19,2024-09-20,3,,671.21,0
0b1ee4fa-367f-420d-86a6-eeb22d41b4d4,188,4,2,5,2024-05-05,2024-05-08,,0,426.95,0
31484863-2627-4190-93bc-b84351c7f6d9,123,,,3,2025-01-14,2025-01-23,2,,201.26,0
ad644512-fbc5-460b-b0b6-6f71e215c890,248,3,1,4,2025-01-14,2025-01-22,2,0,301.14,0
d2df239f-9e66-4ab0-a291-018544044e9d,22,,2,6,2025-01-12,2025-01-19,,,887.47,0
a309a878-9286-4392-976e-e0e0ce7cd66c,166,1,,5,2024-07-03,2024-07-08,2,,670.99,1
eec459e3-0d00-49db-9034-59401bae8522,40,,3,,2024-07-17,2024-07-21,,2,826.37,1
818e81e0-29b0-4bcf-b0b2-177ea0f13fed,250,4,,1,2025-03-15,2025-03-24,2,,207.33,0
07ddfb85-1350-4fff-a78d-86c802c8e78a,264,,3,4,2024-05-07,2024-05-10,2,1,394.11,0
048a4047-e80c-4cbb-8b85-f26832f1e203,118,4,3,2,2024-07-15,2024-07-23,,,250.17,0
b7f29796-1655-4666-8e2f-7aa06b72202b,211,1,2,1,2024-11-27,2024-11-30,2,1,648.06,0
9b9e7789-363f-4aea-85f7-f57e9747b970,294,2,1,3,2025-03-26,2025-03-31,2,,619.39,0
29fef6ed-1d8d-4e9b-ab23-1ec63e2c453d,146,1,2,,2024-05-16,2024-05-26,,,212.04,1
2ff7d3cc-4f3f-4fe1-a48f-69428414c216,74,,2,5,2024-11-12,2024-11-15,3,,616.71,0
c2a4e8e6-2ff5-4975-a7e7-d855d49f73fe,118,4,4,3,2024-07-14,2024-07-16,1,1,546.58,1
6f49b42f-8b8b-4cd5-af5f-d28c0bddd090,77,,1,3,2025-03-24,2025-04-01,1,0,138.53,0
0c955ffd-48e9-4b0c-8c9b-64f3e95ba453,277,1,,,2024-12-14,2024-12-23,,2,881.08,1
b4f000a8-2305-48d1-b378-67ab552a3f6a,118,4,4,6,2025-01-11,2025-01-21,1,,177.19,1
900cc5e1-0745-4fb3-b2ac-364daba4bc3d,120,1,3,,2024-12-21,2024-12-26,2,0,723.69,0
48aa6857-80a1-445d-ac3a-be4f88175e44,296,,1,1,2024-10-31,2024-11-07,2,2,438.4,0
25e98b6e-b4ec-4036-ac0c-31a0d693ee39,80,4,,5,2024-11-24,2024-11-29,,2,631.29,1
a9609330-16f6-4f8b-b146-707c508ffb69,105,4,,,2024-06-11,2024-06-14,3,,291.09,1
ffc63592-9935-4295-8aab-4b2e6353d683,296,3,,,2025-01-21,2025-01-24,1,1,474.27,0
8894e6ca-2234-446f-9326-daeb0a77745d,52,2,,,2024-04-25,2024-05-01,1,1,419.65,0
37f7c3fa-a3ec-4801-b691-6854f98c432a,47,2,4,,2024-11-06,2024-11-08,1,2,260.68,0
3d963fd3-d587-492a-9402-4ac82d3adad2,20,,4,,2024-07-03,2024-07-13,3,0,948.43,0
93db2bd7-cf00-4056-98f8-910454108d68,254,4,1,4,2025-01-25,2025-02-03,3,1,81.93,0
714129de-877a-4d86-89e9-dcef59c73e5c,87,,1,6,2024-06-30,2024-07-04,1,1,132.5,1
6278e0e6-2553-48be-92a5-5d26010429ef,205,3,,,2024-06-02,2024-06-09,2,0,750.08,0
fceb3ed7-3566-489a-98b7-bd1fef6ef6e4,47,,3,6,2024-09-09,2024-09-15,3,1,626.05,0
79a61cac-7c4a-42e5-ad7f-a4f3aa82408c,233,4,,1,2025-01-30,2025-02-04,2,,530.93,0
28fefa13-a32d-42f2-a441-99a19f4cc762,258,3,3,2,2024-12-11,2024-12-20,3,2,709.48,1
2f28b18e-697b-4725-a3de-10cd7d7489f9,289,4,2,6,2024-04-11,2024-04-19,,0,507.87,1
1bdf4e44-201d-4d3e-80c7-9f6409a9c6c9,35,4,,4,2024-04-17,2024-04-21,3,,957.67,0
6981a01a-84e8-4392-92c2-27aed21d5fa4,135,2,3,2,2024-11-05,2024-11-12,3,0,576.82,0
617dc013-85b4-4104-b638-afa6bec8e8b4,244,3,3,4,2025-04-01,2025-04-11,3,1,949.76,0
e0d3fb20-b528-4ea6-8a75-84b4e88acb66,256,,2,4,2024-12-15,2024-12-19,3,1,267.75,0
a11eee50-51c3-4aa9-9906-5e46d07aac1d,183,2,1,2,2024-12-11,2024-12-13,,0,776.03,0
2e6d5078-721e-4360-af92-42ddd8fa7189,247,3,,6,2024-07-24,2024-08-01,3,,223.73,1
e7b2f7c1-3c9c-463c-8913-aaf12190202a,204,2,,3,2024-06-11,2024-06-12,,,942.67,0
4a9a4087-f2c8-45f3-9186-49897ced8c43,258,3,4,3,2024-06-27,2024-07-05,1,,349.87,0
e3725620-117b-4e94-a8f4-502c6d423bf5,7,,2,,2024-10-30,2024-11-09,1,2,393.52,1
97ef5181-9203-4b2e-a82b-242e64647ffe,96,,3,4,2025-03-26,2025-03-31,,2,397.63,1
b9882ab6-b27b-4ba0-b706-9499003a30d1,218,2,4,6,2024-10-09,2024-10-15,,2,478.19,0
8c228b78-b4bb-4263-bf44-f0eedd1c2919,295,,2,2,2024-10-15,2024-10-20,2,,863.49,0
9a15858d-0701-4349-8373-0bae515a231d,75,,2,,2024-07-31,2024-08-01,2,,524.62,1
73f087d2-add8-42c9-84ce-e1c677e7a46b,250,3,3,1,2024-09-18,2024-09-25,1,1,107.03,1
d5436577-db21-422d-b71e-c2a88b2895e9,244,,1,,2025-02-07,2025-02-13,3,2,392.29,1
599dccb0-c22e-4cfa-b949-4cae4b0d03df,177,1,4,2,2024-11-30,2024-12-06,2,1,980.4,1
16ed0ddc-da11-47ea-9a74-c82436ce190b,182,3,,,2024-12-02,2024-12-10,1,,632.98,1
743607e6-d0ee-4ea1-9088-942d53c915ba,75,2,,6,2024-10-30,2024-11-06,,0,125.16,1
948c891b-044d-4975-a53e-6de454d972b9,117,3,3,5,2024-06-27,2024-07-02,,2,893.31,1
47082134-c12b-43bd-8fed-339424331352,267,4,4,3,2025-01-14,2025-01-17,1,1,741.38,1
c2fc81dc-4cdb-4649-88f8-5b76e7a8a8c1,41,2,2,,2024-10-29,2024-10-31,1,0,939.95,1
0232f7e2-707b-4f76-8c79-4a09aa39bfc4,281,1,1,,2025-01-01,2025-01-10,1,0,299.33,0
84ffdbc8-ed5e-4fc3-be32-3acb09765a93,44,,4,5,2024-04-30,2024-05-04,2,2,471,0
98ec9c8e-5971-46ad-809c-2888286d3b6e,68,,2,1,2025-04-07,2025-04-08,3,2,871.03,1
1434768a-0fe9-4bcd-b47e-3a05cca55aa0,277,3,,,2025-01-13,2025-01-16,2,,649.5,1
c754c74c-1253-42c0-8617-4c67eccf5253,269,,,5,2025-01-30,2025-02-05,,1,814.47,1
b48cc30a-1f5a-4eed-83d7-cedef8a1ac4c,158,3,4,5,2024-08-26,2024-08-29,3,0,50.09,0
a5e5668b-2888-4aa9-84fa-746c2420070b,177,3,4,1,2024-04-13,2024-04-21,,2,58.68,1
baaf07e5-38bb-4b0f-84b7-9a76aa065a67,150,,2,1,2025-04-03,2025-04-12,3,1,441.15,1
3aa6ffa4-92d9-4829-9ef7-b6ad14b4dcc7,203,2,2,,2025-01-02,2025-01-09,2,2,125.25,0
3b4c3d63-3c5a-4ea8-b5fe-0ad7548adb61,265,,,5,2024-07-02,2024-07-07,3,,228.6,0
08c9e680-0036-4eb5-a564-1c7a82398ba5,94,2,3,2,2024-09-24,2024-10-02,,2,715.45,1
6fe68553-284e-406a-a598-bc0f6ab35d0f,97,3,1,3,2024-09-20,2024-09-21,1,1,973.72,1
30a836a2-398d-468b-8365-4089c659595a,138,2,,,2024-11-25,2024-11-26,2,0,193.15,1
c35ce1a8-4f36-42b9-b107-e9b32a9cc463,112,3,4,5,2024-11-30,2024-12-08,3,,712.09,0
8f3fb1a5-970c-44f6-897a-4e09368d9f2d,170,1,2,1,2024-07-09,2024-07-14,,0,566.03,0
222f51b3-1a88-44a2-af51-76c2c65d0532,99,3,4,1,2024-08-30,2024-09-01,2,,782.66,1
081ca47e-7b8d-448f-9af3-1d34b1b9d616,127,,1,4,2024-11-07,2024-11-15,1,1,499.18,1
b9bdeb6c-1e91-4337-aec5-f6f82eb9cc1a,166,2,,1,2024-11-17,2024-11-26,1,2,507.17,1
8e1681ae-eee5-4332-96e5-be5fd7c9cfe8,102,3,1,4,2024-08-05,2024-08-07,2,,358.29,0
99759642-7adb-4bca-b5c4-7845f78d45ef,142,,1,,2024-09-06,2024-09-10,1,0,602.02,1
7b7e3080-ea18-4173-99c7-b32bdd11a0f1,80,3,1,4,2025-03-09,2025-03-12,,0,701.65,1
bccceeff-9ddd-4557-b31f-e0995a2670c1,31,1,3,3,2025-04-06,2025-04-15,1,1,513.45,1
43daec0f-ae93-4cb0-8de7-249a0279bef7,286,,3,,2024-10-12,2024-10-16,1,,390.26,0
e2c8d2f2-91c9-4197-a4b4-fd69f58dcc44,129,1,4,,2024-12-07,2024-12-16,3,,230.29,0
cd951f04-0331-493c-b411-f44327d47736,279,3,3,,2025-01-25,2025-01-30,2,0,554.58,1
0b06602a-8018-461b-aae1-8102e540543e,152,3,,6,2024-11-23,2024-12-01,1,,746.97,0
4be7858d-e417-4ff9-9f98-438d74597bb0,187,,2,6,2024-11-10,2024-11-12,,1,547.87,1
92671e94-89bc-4f50-b44a-7821795b7221,283,2,,5,2024-05-17,2024-05-23,,2,154.94,0
7bc2f024-1264-44b7-8cfc-41357b0e5fb9,23,2,2,1,2024-08-31,2024-09-04,1,,232.04,0
5f0ed558-708d-49cb-ab87-08aa9ea9f2ae,293,,4,,2024-07-22,2024-07-31,3,0,398.04,0
06bb9466-50e3-42b2-854c-2dd782f1f893,7,2,,,2025-01-02,2025-01-04,,0,392.88,1
45260295-97e8-4844-b361-84ba8bdb5aa2,189,,1,5,2024-10-03,2024-10-12,1,0,842.73,0
66313e2e-a95b-4387-b746-63b074186059,111,,1,2,2025-01-23,2025-01-27,,1,233.46,0
695a334d-2c77-477b-9ced-99baaf43db9a,292,,2,,2024-07-21,2024-07-23,3,,717.42,1
a691cb46-fd9c-465e-b0c8-8926768fa758,54,2,2,,2024-06-02,2024-06-11,3,1,557.21,1
be19a7fa-253a-431a-99d4-de2b10415ffa,181,3,,6,2025-03-19,2025-03-25,,,834.85,1
2d2f3fb1-dd97-476f-8cf3-e85100762987,124,,,4,2024-10-30,2024-11-06,3,2,963.57,1
00238532-6282-4f03-bf00-d0e1cfa6cf03,204,1,,1,2024-07-12,2024-07-17,1,1,993.74,1
9d141ae1-f14f-4103-ae03-763f031a41fa,4,3,2,4,2024-12-22,2024-12-28,1,2,923.16,0
ab596718-7c0a-4dc0-939c-e7f4b833f31e,49,1,4,6,2024-07-28,2024-07-31,2,2,398.73,0
1bce197e-e9bd-40a5-a499-31b18111f1a1,120,3,3,2,2024-10-14,2024-10-24,,1,747.55,1
6cbf1fd7-e7a5-4ff5-bb73-593ab328553f,248,2,4,2,2024-08-01,2024-08-11,3,0,744.25,1
63965f77-a96c-45be-9156-2cdc65930a35,41,1,3,6,2024-07-01,2024-07-08,,0,876.3,0
b92d7e6f-9355-47af-97ee-f4f1338e8caf,6,,,,2024-08-30,2024-08-31,3,0,353.35,0
0a6b3be4-21e7-43ba-8910-9b79f17e5fce,168,,,4,2025-02-20,2025-02-23,1,,972.49,0
e65682b2-fff5-4c61-828e-85206483bd31,114,4,3,,2024-07-06,2024-07-09,2,2,128.42,0
b3cffac7-b32a-41a0-8100-463b6f4ab7e9,281,4,3,2,2024-09-24,2024-10-01,,1,773.93,1
e8cb1c08-092e-4d75-a069-c4a1a8ae0f52,287,2,4,,2025-01-10,2025-01-20,2,1,280.2,1
1b737924-3c61-43e8-8fd3-cee0bb2aac0c,221,3,,2,2025-03-17,2025-03-19,,,397,0
d659754b-cd89-4ce0-b288-67a9f067e173,165,3,,1,2024-10-05,2024-10-10,2,2,635.41,1
5f93c426-b5e3-4802-93aa-e1c56d284ec1,75,4,1,4,2024-11-09,2024-11-13,3,1,769.85,0
d021da72-150f-433f-9e27-a26f4dd477b1,58,,1,4,2024-12-29,2025-01-08,2,2,63.05,0
6b4c0f4b-f929-4dd6-a99b-5ad5715f3788,157,4,4,1,2024-06-17,2024-06-23,2,1,243.61,1
e532e620-a02f-4a26-9afd-571dcbed9d0f,281,4,,3,2024-07-08,2024-07-09,,0,292.68,0
53481680-1835-4661-a36a-4ec47becb3c1,146,2,,5,2024-09-18,2024-09-19,,0,113.27,1
d12c2b2c-e8ca-49db-9ad0-eaff03b563b4,185,1,1,5,2024-04-10,2024-04-17,2,,533.11,0
1f2c92fb-cef6-4a8c-9eb3-438d47148813,162,4,,2,2024-06-21,2024-06-24,2,,582.65,0
5b351871-d5cf-416e-b228-5d5fa25f6767,21,2,,5,2025-03-05,2025-03-11,,,757.17,0
e03b0ee0-7b92-4e7d-b2ff-821133ccdc7d,178,,3,6,2024-09-11,2024-09-16,2,2,821.3,1
05dd6262-5dd1-4b31-97b1-080c09265eb1,199,1,,5,2024-07-26,2024-07-30,2,2,902.32,0
249a612d-b59c-41f3-a589-97dbd66cbd37,45,,4,4,2024-07-15,2024-07-22,2,1,455.14,1
d000685f-c911-49d2-8c35-b65f9fb712f5,169,4,,3,2024-09-27,2024-10-01,2,1,869.46,1
c48d6db4-7734-4bbe-a402-4f39f1a54bc3,269,2,4,3,2025-01-23,2025-02-02,2,2,114.42,0
b2e98d2f-c1c5-4de1-80eb-141a12433c61,95,3,2,1,2024-04-22,2024-04-28,,,338.18,1
d22f5b4f-4815-45b5-9e86-43639fcb0bd3,78,2,1,3,2025-01-21,2025-01-24,1,2,625.32,0
c269aea7-a903-4dec-a93e-cfee6a2a36b0,119,2,,1,2025-02-23,2025-03-01,1,,177.38,1
03778344-a5e5-44c0-a93b-e6cfedb45c0d,192,2,4,,2025-01-09,2025-01-17,2,1,233.6,0
a36f3763-0932-4a96-bfaa-d4f24beaf259,210,1,3,,2024-12-11,2024-12-15,2,1,112.83,1
86702472-00d5-40dd-b138-89f6fba2286b,251,,3,,2024-05-12,2024-05-16,,,787.4,1
cc3d0bbc-31c2-4bea-af69-db5d8a6842b5,161,4,,1,2025-01-30,2025-02-08,1,,484.06,0
207af08f-d5e4-48c8-8ebf-d194b3bb5d48,126,,,,2024-07-26,2024-07-27,,0,230.36,1
f33037dc-e3f3-4ad3-9bbe-4b6fff22d7ea,204,3,3,,2024-08-18,2024-08-21,,2,632.48,0
e59399c2-6b1d-4e09-b9e0-610500df3239,265,2,4,,2024-06-22,2024-06-24,1,1,789.79,0
4aff1629-c087-4eb8-9958-b7863cefab21,202,4,3,,2024-06-19,2024-06-20,2,,610.8,0
bd0b0a52-dcf1-4503-b384-bed7b5f31497,233,1,3,6,2024-08-31,2024-09-03,1,0,158.46,1
39c866f0-2582-45f0-a5f5-154671ec9817,186,1,,,2025-01-23,2025-02-01,2,,572.83,0
8f174e9b-de07-484a-99d5-168647e508c4,88,3,,3,2024-09-12,2024-09-15,2,1,780.7,0
6cdb0ac5-437d-4d83-9085-9cd639941d61,215,3,3,,2025-03-21,2025-03-26,2,0,903.61,0
672cc366-546f-418d-ac7d-e89b2cabea43,2,,3,1,2025-01-05,2025-01-13,,,566.33,0
fa301963-de4c-4124-8fca-3a7081b09667,253,2,2,,2025-01-11,2025-01-19,,,125.43,0
4b3264ae-f302-4e7d-aa1b-c6c22719abce,126,,3,4,2024-05-26,2024-05-27,2,1,102.31,1
09a539c6-777f-42a2-84e6-79e804d51210,19,2,1,5,2025-01-06,2025-01-12,1,0,153.44,0
2d650b95-397b-465d-a573-7eff3bea9ca7,83,,3,3,2024-07-13,2024-07-21,3,0,138.47,1
8b216e29-7a66-42eb-93b4-1e917f1577a1,166,3,4,2,2024-12-21,2024-12-28,1,2,497.28,0
60610fe9-0f8f-4b09-b685-9f90764e81e2,141,3,,,2025-02-03,2025-02-12,2,1,631.45,0
98ba75d7-fd3e-4668-b234-0d4c8f11bd28,293,,,2,2024-08-09,2024-08-17,3,,628.4,1
e7a3b839-e09b-416d-be2d-71ce73f242ff,133,,,6,2024-10-08,2024-10-11,,,517.88,0
49919c8c-42bb-4bcf-9b3c-32094b20e90b,120,,3,4,2024-12-23,2024-12-24,1,0,491.64,0
7fb32ed4-1f1f-404a-85d4-1c6f4da9fd54,107,,4,,2024-12-08,2024-12-09,3,2,582.39,0
a1c8315e-bc90-4682-90a6-022d349acadf,6,,2,5,2024-10-22,2024-10-27,1,2,335.27,1
a0cb06e8-efe9-4ac2-9ed7-264543995f8e,4,1,,6,2024-08-21,2024-08-27,,0,840.44,0
9137b058-1539-46b8-b7f3-0734e90cf97b,170,3,,,2024-04-26,2024-05-04,1,1,507.42,1
e5a329a3-26d8-4450-b6fa-6a65f521e1e4,275,3,4,,2024-06-17,2024-06-18,3,2,577.42,0
d8e1453d-9b9a-49a7-821f-a377cd7c3733,107,,,6,2025-04-01,2025-04-07,1,1,316.44,0
f9689862-a722-41ae-b907-9dcda3b18594,174,4,,3,2025-03-02,2025-03-12,,1,615.43,1
b6d10774-9c6c-4835-8b16-67950e1b3c4f,162,,1,5,2024-10-06,2024-10-13,1,,883.2,1
c3f825c3-8014-4c55-89c4-5d9d84332dd7,232,3,2,5,2025-01-10,2025-01-13,1,2,795.7,0
9a465335-5e68-4473-932d-5436cea66521,48,4,,1,2024-05-04,2024-05-12,2,1,373.11,1
4871c18f-39d3-4b31-a0d7-15c7252a78a8,269,3,3,3,2024-09-21,2024-09-23,2,1,738.34,1
763a0ffe-9bc7-45a6-aed1-36354aa956cf,199,,,2,2024-09-06,2024-09-07,3,0,702.7,0
357db667-625a-4223-966b-d0806d98d16e,171,4,1,2,2024-10-06,2024-10-15,3,0,598.68,1
b704219a-7e02-4985-bc92-53983cbff4ab,108,3,2,4,2024-08-05,2024-08-10,3,2,784.15,0
402cb62e-c97a-4dd6-b46b-336c62dbbdd7,140,2,2,5,2025-03-25,2025-03-27,1,0,246.25,1
20723893-680a-4818-aec6-6a7cf2c41359,282,3,3,3,2024-12-17,2024-12-22,2,1,117.68,1
e0d44925-f858-4025-b594-441d4d857795,277,4,1,3,2024-08-06,2024-08-07,,0,150.63,0
47e2ca1f-8cd9-4afe-ae8e-1288328b794f,45,4,4,3,2024-11-17,2024-11-27,,2,346.82,0
d337688c-abf5-4520-ab56-826f787dae8e,274,1,4,3,2025-03-04,2025-03-06,,0,482.8,1
ab04da90-69c1-43d6-9a77-b394c74d0f36,241,2,2,3,2024-11-22,2024-12-02,3,2,422.47,1
d67940a5-c1f1-41a4-8854-7bd66effdf71,167,4,4,1,2024-07-27,2024-07-29,,0,383.87,1
5b7dad02-3af4-40a4-b9e7-144f67067515,88,3,3,3,2024-04-18,2024-04-27,1,,826.68,0
1de04672-d3d3-4bf4-83d5-3955ecb5db4c,167,,,2,2024-08-05,2024-08-10,,,611.01,0
76c3eddd-9837-4de3-8232-b75672608402,125,,2,,2024-08-17,2024-08-24,1,2,247.83,1
1909fbd9-9d75-44d1-b318-2a3b1c12ea08,223,,3,4,2024-11-23,2024-11-26,1,,158.61,1
bf50b74b-fc3b-4900-b76a-4f7420fcd15a,167,,1,,2024-10-01,2024-10-04,3,,116.13,0
691fb370-e74a-4f4c-b51e-0cf9d31d3f8d,195,3,4,1,2024-11-25,2024-11-27,2,1,892.9,0
6de1e7fe-795f-4af9-a1da-423e1a091a24,76,,2,,2025-04-07,2025-04-16,3,,634.79,1
0fc94c32-9958-4c95-9c62-be0535da5e81,101,2,,6,2024-09-17,2024-09-22,3,,731.9,1
a04552a3-fd9d-4223-988c-38959069cf19,46,,1,,2024-04-20,2024-04-23,3,0,400.76,0
3703c212-a745-45fd-92fe-d311c174ca91,1,,,6,2024-12-18,2024-12-20,3,0,273.48,1
d273a5b2-a06d-4df7-81ef-aec0002e1eb3,163,,4,,2024-11-27,2024-12-04,,1,679.36,1
9df9b4f9-463f-4658-b1ef-55587f9a3948,72,2,,,2024-12-05,2024-12-11,,1,324.05,0
b213d7d3-4679-4c72-9047-97e18072b118,69,1,1,1,2024-12-19,2024-12-22,,,976.23,0
de450f79-badd-4f35-9ac5-049270ebf869,44,2,,,2024-08-13,2024-08-21,,1,481.67,1
81529d37-13cc-4c69-a54d-d938f991e9e2,283,4,4,6,2024-08-09,2024-08-13,2,,624.34,1
0d97d1a4-a898-4d72-a956-0ba8ea95a50d,122,,,5,2024-09-08,2024-09-15,3,0,979.32,1
5c144d40-cf43-45a8-bd39-6482a3a10472,189,1,,,2024-10-23,2024-10-25,2,2,491.69,0
0ec57d8d-ecce-489f-9f43-ec3f1a82c435,268,,1,4,2025-01-08,2025-01-16,1,2,632.39,1
cd785a6d-ec4c-419a-8450-9a742e928a76,274,1,4,,2025-04-03,2025-04-12,,2,449.97,1
8fbf5b50-0c4d-40a6-bd8a-2e04892a0aaa,149,2,1,5,2024-11-12,2024-11-22,3,0,647.84,0
d0ff0ef6-7062-45d9-96bb-25c18ab303fd,294,1,,5,2025-03-16,2025-03-26,1,2,510.52,0
9d1d142e-98b1-45bb-b544-93ef7b999e4a,259,1,3,5,2025-03-22,2025-03-25,3,2,864.97,0
cc565f92-fac6-43ef-a790-1b20766d1a1f,58,,2,3,2024-05-04,2024-05-12,3,1,298.19,0
e7a1ae34-f90b-4572-af5b-7de8c37b57cc,249,2,,1,2024-10-11,2024-10-17,1,1,615.77,0
b3aba48e-a193-4785-829a-cc774c365446,254,4,4,4,2025-03-16,2025-03-24,2,1,598.87,1
4d8375a9-e976-41ed-87b6-2c7e1bc5f748,28,,3,2,2024-12-18,2024-12-19,2,,428.81,1
d3f19ac2-a4ad-4ab5-aa15-f7c900ee48aa,244,,,4,2025-02-06,2025-02-13,,,299.49,1
4c074c0f-dcfc-4655-9d27-7105d2237d70,7,3,4,,2024-10-05,2024-10-11,1,0,921.83,1
12279932-ecdc-4a49-aaec-07ceab17b3bc,222,,,5,2024-07-22,2024-07-28,3,2,812.2,1
e793c033-06ff-476f-8aee-d4fa92e86441,300,4,4,4,2025-03-08,2025-03-18,2,2,693.83,0
7f1a978c-81c5-4c7c-b940-4f4942539395,161,,1,1,2024-08-17,2024-08-19,1,,142.81,0
23f149e0-e7f8-4436-8360-417fc1c90e8f,229,3,2,5,2024-07-17,2024-07-22,2,0,72.52,0
3094b584-223c-405a-9c72-09ca21a1fd3e,30,,,4,2024-08-06,2024-08-16,1,0,132.07,0
0a898ac9-ee37-4293-9845-c43f16e43b7e,193,,,3,2024-11-05,2024-11-07,2,2,329.84,0
de8e1396-9777-456b-a24f-7e053da7f811,233,3,4,6,2024-06-17,2024-06-22,2,0,313.42,0
d25d3701-78b6-4923-b636-3eeab32a4b8b,196,4,3,1,2024-08-07,2024-08-12,3,1,468.55,1
c406e805-038e-4cdc-abe7-e99bc409c937,103,,4,3,2024-10-28,2024-11-05,1,1,563.6,1
055a682d-e670-4962-b5f9-2ae00787be7f,112,,,2,2024-10-16,2024-10-24,3,0,83.12,0
a4f42168-73dc-4387-b308-97d727438310,293,,3,,2024-12-24,2024-12-25,,1,670.22,0
2b710173-8550-439e-b97d-7da3f2735e74,20,,4,5,2024-08-29,2024-09-01,3,,595.91,1
1c99dae6-ff85-45ae-839e-93af68e92b5b,245,4,4,2,2024-08-06,2024-08-15,2,0,415.2,1
e0e648fe-d137-4639-8c6a-30ae9765da65,63,,,6,2025-01-24,2025-01-30,3,,102.43,0
3f04573f-4c9a-4f42-a8cc-766e9fb4d740,188,,3,2,2025-04-05,2025-04-13,3,1,217.79,0
0692cd8f-be86-4d15-82c1-52f96ed77ccf,197,,2,5,2025-02-11,2025-02-18,1,2,512.18,1
81a39e1d-61d5-4273-b2fd-027ab3e57de4,98,2,1,4,2024-12-19,2024-12-20,2,,419.33,1
9a4dc12d-e4f3-451c-87dc-8992c4ee514b,256,,4,1,2024-08-16,2024-08-17,3,0,370.83,0
70e80b92-206b-4b83-a0fe-9331b8fdd0ca,208,1,2,,2024-08-12,2024-08-21,2,1,928.58,0
5cef0366-cc46-4bcb-98ae-935d2879a796,73,4,,1,2024-12-29,2025-01-06,1,1,716.23,0
0ba343a7-e70e-4bca-b071-a0058945c5cf,8,2,,1,2024-07-15,2024-07-20,1,,630.66,0
75a602c8-fdbf-4dfd-bdef-24115c278645,55,1,4,4,2024-08-03,2024-08-05,2,,370.48,1
1f0750e0-2444-4dab-92a5-02063c006dd0,167,1,,3,2024-05-10,2024-05-16,2,0,613.43,1
1bf5c583-87cb-4d4f-87de-697157319cbc,33,1,3,3,2024-11-24,2024-12-01,2,2,575.74,1
970bba89-87ca-4f9b-8acb-c8489b905737,125,,1,3,2024-12-26,2024-12-28,,1,64.85,1
b0b1fa9a-4311-4487-94b6-753f3970364e,42,1,1,3,2025-03-04,2025-03-06,3,,708.83,1
c74a92be-2ded-4005-8072-fd06b11d54db,65,2,2,5,2025-01-13,2025-01-22,,,277.29,0
e0b774e5-8212-4acf-b71e-f4301b478785,20,,2,,2025-02-07,2025-02-17,1,2,380.46,0
7cee721c-5b50-48db-804d-a4d40007fa1a,286,2,2,2,2024-05-05,2024-05-14,1,2,869.59,0
05d74fc9-5314-44e7-8e19-42f8f5493cd5,238,,,4,2024-06-24,2024-06-29,1,1,157.05,0
5a7a0d63-0f7f-474d-adc2-dd6479944420,243,4,2,3,2024-04-13,2024-04-14,1,2,320.81,1
9fc2e59a-7ffb-4b79-989f-ad332bb7f33a,129,3,,,2024-08-21,2024-08-22,1,0,928.62,0
0605cac8-bd59-4f6a-9a54-cb50b41d717e,81,1,4,2,2024-08-23,2024-08-25,2,,613.07,1
b165ec20-51b2-4a54-8301-50aaeb5adb44,215,2,,6,2024-12-09,2024-12-13,1,2,266.39,0
e69047e1-8559-4f94-a014-703957cbf8e1,212,2,4,4,2024-04-28,2024-04-30,,,101.62,1
91912931-1d18-455f-ac97-437d697c5352,75,2,,,2025-01-26,2025-01-29,,2,179.58,0
2e6660fa-ccdf-48dd-87e2-d9c954ce8b41,184,3,2,6,2024-06-16,2024-06-19,1,0,316.57,0
2dcc463b-59c1-4cc9-9a9a-e13e4a0d5148,239,4,4,3,2024-10-30,2024-11-05,2,2,623.45,0
4140c942-3960-4000-b57e-f9375eaa4359,296,,2,2,2024-07-26,2024-08-02,,1,612,1
b189e5d2-21ff-4137-a3d4-63040d2494b9,143,1,,,2024-10-23,2024-10-27,2,2,462.54,0
eb594cd7-f3c6-481c-969e-ec9a5848a2c4,77,,1,,2025-01-30,2025-01-31,1,,746.8,0
72f0552c-0341-477b-b8ec-bc666f5e77cd,218,,4,,2025-01-18,2025-01-20,,,278.49,0
29fc0d58-5908-4188-9271-ac892a360945,209,2,2,6,2025-04-03,2025-04-08,2,0,65.13,1
f1bb2141-6040-408c-ae54-459c6b5be000,83,,4,1,2024-09-11,2024-09-19,,1,880.49,1
d55bfdfb-6476-444f-ae86-f807d40b7716,95,3,,,2025-02-04,2025-02-05,1,,898.76,1
e7e9eaf8-16c6-446f-b66c-c35c34d4d01b,272,1,3,,2025-01-25,2025-01-30,2,0,639.43,1
d64dcb5c-5b74-41a3-bd03-9b7118a07e34,29,,,6,2024-09-18,2024-09-19,1,,397.31,0
229aca27-1519-4225-8ad4-b5710f05d986,188,3,2,2,2025-03-08,2025-03-17,2,1,982.19,0
89dd59a3-7e05-4821-b586-0873dc22ab19,277,1,,,2025-01-22,2025-02-01,2,1,354.44,1
98f6c8c5-28bb-42c3-a43b-b2d7bb0fa557,258,,4,5,2025-03-04,2025-03-05,1,2,377.97,1
2661eaea-ce06-45e6-8153-068cd90a4846,257,,1,,2024-12-21,2024-12-30,3,,639.9,0
